id,nom,places,capacite,derniere_mise_a_jour_base,derniere_actualisation_bo,taux_doccupation,geo_point_2d,parking_id,inserted_at,updated_at
370,ARRET MINUTE,92,137,2023-09-06 03:54:40,2023-09-06 03:54:43,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:57:08,2023-09-06 03:57:08
399,PALAIS DE JUSTICE,78,70,2023-09-06 04:04:43,2023-09-06 04:04:45,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:07:09,2023-09-06 04:07:09
1711,HOTEL DE VILLE,210,625,2023-09-06 11:54:35,2023-09-06 11:54:53,66.4,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 11:58:00,2023-09-06 11:58:00
1724,NOTRE DAME,284,642,2023-09-06 12:00:37,2023-09-06 12:00:38,55.7632398753894,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 12:03:01,2023-09-06 12:03:01
1734,GARE TOUMAI,206,632,2023-09-06 12:02:37,2023-09-06 12:02:38,67.40506329113924,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 12:05:31,2023-09-06 12:05:31
1744,BLOSSAC TISON,348,665,2023-09-06 12:08:38,2023-09-06 12:08:40,47.66917293233083,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 12:10:32,2023-09-06 12:10:32
1753,HOTEL DE VILLE,204,625,2023-09-06 12:10:39,2023-09-06 12:10:40,67.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 12:13:02,2023-09-06 12:13:02
1764,PALAIS DE JUSTICE,48,70,2023-09-06 12:12:41,2023-09-06 12:12:53,31.428571428571427,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 12:15:32,2023-09-06 12:15:32
1768,THEATRE,111,320,2023-09-06 12:14:42,2023-09-06 12:14:42,65.3125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 12:18:02,2023-09-06 12:18:02
1774,HOTEL DE VILLE,206,625,2023-09-06 12:18:42,2023-09-06 12:18:55,67.04,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 12:20:33,2023-09-06 12:20:33
1798,ARRET MINUTE,59,137,2023-09-06 12:24:43,2023-09-06 12:24:43,56.934306569343065,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 12:28:03,2023-09-06 12:28:03
1803,THEATRE,107,320,2023-09-06 12:28:46,2023-09-06 12:28:44,66.5625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 12:30:34,2023-09-06 12:30:34
1818,GARE TOUMAI,207,632,2023-09-06 12:32:46,2023-09-06 12:32:45,67.24683544303798,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 12:35:34,2023-09-06 12:35:34
1825,GARE TOUMAI,208,632,2023-09-06 12:34:46,2023-09-06 12:34:45,67.08860759493672,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 12:38:05,2023-09-06 12:38:05
1835,BLOSSAC TISON,344,665,2023-09-06 12:40:17,2023-09-06 12:40:33,48.27067669172933,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 12:43:05,2023-09-06 12:43:05
371,PALAIS DE JUSTICE,78,70,2023-09-06 03:54:41,2023-09-06 03:54:43,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 03:57:08,2023-09-06 03:57:08
383,GARE TOUMAI,359,632,2023-09-06 04:00:41,2023-09-06 04:00:44,43.196202531645575,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:02:08,2023-09-06 04:02:08
394,NOTRE DAME,464,642,2023-09-06 04:04:43,2023-09-06 04:04:45,27.725856697819314,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:07:09,2023-09-06 04:07:09
406,PALAIS DE JUSTICE,78,70,2023-09-06 04:06:45,2023-09-06 04:06:46,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:09:39,2023-09-06 04:09:39
372,BLOSSAC TISON,475,665,2023-09-06 03:56:41,2023-09-06 03:56:43,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:59:38,2023-09-06 03:59:38
385,PALAIS DE JUSTICE,78,70,2023-09-06 04:00:43,2023-09-06 04:00:44,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:02:08,2023-09-06 04:02:08
390,GARE TOUMAI,359,632,2023-09-06 04:02:43,2023-09-06 04:02:44,43.196202531645575,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:04:39,2023-09-06 04:04:39
393,BLOSSAC TISON,475,665,2023-09-06 04:04:42,2023-09-06 04:04:45,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:07:09,2023-09-06 04:07:09
373,NOTRE DAME,467,642,2023-09-06 03:56:41,2023-09-06 03:56:43,27.258566978193144,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 03:59:38,2023-09-06 03:59:38
392,PALAIS DE JUSTICE,78,70,2023-09-06 04:02:43,2023-09-06 04:02:44,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:04:39,2023-09-06 04:04:39
395,HOTEL DE VILLE,397,625,2023-09-06 04:04:43,2023-09-06 04:04:45,36.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:07:09,2023-09-06 04:07:09
405,ARRET MINUTE,91,137,2023-09-06 04:06:43,2023-09-06 04:06:46,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:09:39,2023-09-06 04:09:39
374,HOTEL DE VILLE,396,625,2023-09-06 03:56:41,2023-09-06 03:56:43,36.64,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:59:38,2023-09-06 03:59:38
382,THEATRE,224,320,2023-09-06 04:00:43,2023-09-06 04:00:44,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:02:08,2023-09-06 04:02:08
386,BLOSSAC TISON,475,665,2023-09-06 04:02:42,2023-09-06 04:02:44,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:04:39,2023-09-06 04:04:39
398,ARRET MINUTE,91,137,2023-09-06 04:04:42,2023-09-06 04:04:45,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:07:09,2023-09-06 04:07:09
401,NOTRE DAME,464,642,2023-09-06 04:06:43,2023-09-06 04:06:46,27.725856697819314,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:09:39,2023-09-06 04:09:39
375,THEATRE,225,320,2023-09-06 03:56:42,2023-09-06 03:56:43,29.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 03:59:38,2023-09-06 03:59:38
381,HOTEL DE VILLE,396,625,2023-09-06 04:00:43,2023-09-06 04:00:44,36.64,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:02:08,2023-09-06 04:02:08
391,ARRET MINUTE,91,137,2023-09-06 04:02:40,2023-09-06 04:02:44,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:04:39,2023-09-06 04:04:39
403,THEATRE,224,320,2023-09-06 04:06:45,2023-09-06 04:06:46,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:09:39,2023-09-06 04:09:39
376,GARE TOUMAI,360,632,2023-09-06 03:56:41,2023-09-06 03:56:43,43.037974683544306,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:59:38,2023-09-06 03:59:38
379,BLOSSAC TISON,475,665,2023-09-06 04:00:40,2023-09-06 04:00:44,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:02:08,2023-09-06 04:02:08
389,THEATRE,224,320,2023-09-06 04:02:44,2023-09-06 04:02:44,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:04:39,2023-09-06 04:04:39
396,THEATRE,224,320,2023-09-06 04:04:43,2023-09-06 04:04:45,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:07:09,2023-09-06 04:07:09
377,ARRET MINUTE,91,137,2023-09-06 03:56:40,2023-09-06 03:56:43,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:59:38,2023-09-06 03:59:38
380,NOTRE DAME,465,642,2023-09-06 04:00:43,2023-09-06 04:00:44,27.570093457943923,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:02:08,2023-09-06 04:02:08
388,HOTEL DE VILLE,396,625,2023-09-06 04:02:43,2023-09-06 04:02:44,36.64,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:04:39,2023-09-06 04:04:39
402,HOTEL DE VILLE,397,625,2023-09-06 04:06:43,2023-09-06 04:06:46,36.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:09:39,2023-09-06 04:09:39
378,PALAIS DE JUSTICE,78,70,2023-09-06 03:56:42,2023-09-06 03:56:43,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 03:59:38,2023-09-06 03:59:38
384,ARRET MINUTE,91,137,2023-09-06 04:00:40,2023-09-06 04:00:44,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:02:08,2023-09-06 04:02:08
387,NOTRE DAME,464,642,2023-09-06 04:02:43,2023-09-06 04:02:44,27.725856697819314,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:04:39,2023-09-06 04:04:39
397,GARE TOUMAI,359,632,2023-09-06 04:04:43,2023-09-06 04:04:45,43.196202531645575,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:07:09,2023-09-06 04:07:09
404,GARE TOUMAI,358,632,2023-09-06 04:06:43,2023-09-06 04:06:46,43.35443037974683,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:09:39,2023-09-06 04:09:39
400,BLOSSAC TISON,475,665,2023-09-06 04:06:43,2023-09-06 04:06:46,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:09:39,2023-09-06 04:09:39
407,BLOSSAC TISON,475,665,2023-09-06 04:10:44,2023-09-06 04:11:00,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:12:09,2023-09-06 04:12:09
408,NOTRE DAME,464,642,2023-09-06 04:10:45,2023-09-06 04:11:00,27.725856697819314,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:12:09,2023-09-06 04:12:09
409,HOTEL DE VILLE,398,625,2023-09-06 04:10:45,2023-09-06 04:11:00,36.32,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:12:09,2023-09-06 04:12:09
410,THEATRE,224,320,2023-09-06 04:10:46,2023-09-06 04:11:00,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:12:09,2023-09-06 04:12:09
411,GARE TOUMAI,358,632,2023-09-06 04:10:45,2023-09-06 04:11:00,43.35443037974683,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:12:09,2023-09-06 04:12:09
412,ARRET MINUTE,91,137,2023-09-06 04:10:44,2023-09-06 04:11:00,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:12:09,2023-09-06 04:12:09
413,PALAIS DE JUSTICE,78,70,2023-09-06 04:10:46,2023-09-06 04:11:00,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:12:09,2023-09-06 04:12:09
414,BLOSSAC TISON,475,665,2023-09-06 04:12:44,2023-09-06 04:12:47,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:14:39,2023-09-06 04:14:39
415,NOTRE DAME,465,642,2023-09-06 04:12:45,2023-09-06 04:12:47,27.570093457943923,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:14:39,2023-09-06 04:14:39
416,HOTEL DE VILLE,398,625,2023-09-06 04:12:45,2023-09-06 04:12:47,36.32,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:14:39,2023-09-06 04:14:39
417,THEATRE,224,320,2023-09-06 04:12:45,2023-09-06 04:12:47,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:14:39,2023-09-06 04:14:39
418,GARE TOUMAI,358,632,2023-09-06 04:12:45,2023-09-06 04:12:47,43.35443037974683,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:14:39,2023-09-06 04:14:39
419,ARRET MINUTE,91,137,2023-09-06 04:12:44,2023-09-06 04:12:47,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:14:39,2023-09-06 04:14:39
420,PALAIS DE JUSTICE,78,70,2023-09-06 04:12:45,2023-09-06 04:12:47,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:14:39,2023-09-06 04:14:39
421,BLOSSAC TISON,475,665,2023-09-06 04:14:45,2023-09-06 04:14:47,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:17:10,2023-09-06 04:17:10
422,NOTRE DAME,465,642,2023-09-06 04:14:45,2023-09-06 04:14:47,27.570093457943923,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:17:10,2023-09-06 04:17:10
423,HOTEL DE VILLE,400,625,2023-09-06 04:14:45,2023-09-06 04:14:47,36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:17:10,2023-09-06 04:17:10
424,THEATRE,224,320,2023-09-06 04:14:47,2023-09-06 04:14:47,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:17:10,2023-09-06 04:17:10
425,GARE TOUMAI,358,632,2023-09-06 04:14:45,2023-09-06 04:14:47,43.35443037974683,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:17:10,2023-09-06 04:17:10
426,ARRET MINUTE,91,137,2023-09-06 04:14:44,2023-09-06 04:14:47,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:17:10,2023-09-06 04:17:10
427,PALAIS DE JUSTICE,78,70,2023-09-06 04:14:45,2023-09-06 04:14:47,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:17:10,2023-09-06 04:17:10
428,BLOSSAC TISON,475,665,2023-09-06 04:16:45,2023-09-06 04:17:01,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:19:40,2023-09-06 04:19:40
429,NOTRE DAME,465,642,2023-09-06 04:16:47,2023-09-06 04:17:01,27.570093457943923,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:19:40,2023-09-06 04:19:40
430,HOTEL DE VILLE,400,625,2023-09-06 04:16:47,2023-09-06 04:17:01,36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:19:40,2023-09-06 04:19:40
431,THEATRE,224,320,2023-09-06 04:16:48,2023-09-06 04:17:01,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:19:40,2023-09-06 04:19:40
432,GARE TOUMAI,358,632,2023-09-06 04:16:47,2023-09-06 04:17:01,43.35443037974683,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:19:40,2023-09-06 04:19:40
433,ARRET MINUTE,91,137,2023-09-06 04:16:45,2023-09-06 04:17:01,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:19:40,2023-09-06 04:19:40
434,PALAIS DE JUSTICE,78,70,2023-09-06 04:16:47,2023-09-06 04:17:01,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:19:40,2023-09-06 04:19:40
435,BLOSSAC TISON,475,665,2023-09-06 04:20:46,2023-09-06 04:20:49,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:22:10,2023-09-06 04:22:10
436,NOTRE DAME,466,642,2023-09-06 04:20:47,2023-09-06 04:20:49,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:22:10,2023-09-06 04:22:10
437,HOTEL DE VILLE,400,625,2023-09-06 04:20:47,2023-09-06 04:20:49,36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:22:10,2023-09-06 04:22:10
438,THEATRE,224,320,2023-09-06 04:20:47,2023-09-06 04:20:49,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:22:10,2023-09-06 04:22:10
439,GARE TOUMAI,358,632,2023-09-06 04:20:47,2023-09-06 04:20:49,43.35443037974683,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:22:10,2023-09-06 04:22:10
440,ARRET MINUTE,91,137,2023-09-06 04:20:46,2023-09-06 04:20:49,33.57664233576642,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:22:10,2023-09-06 04:22:10
441,PALAIS DE JUSTICE,78,70,2023-09-06 04:20:47,2023-09-06 04:20:49,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:22:10,2023-09-06 04:22:10
442,BLOSSAC TISON,475,665,2023-09-06 04:22:47,2023-09-06 04:22:48,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:24:40,2023-09-06 04:24:40
443,NOTRE DAME,466,642,2023-09-06 04:22:47,2023-09-06 04:22:48,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:24:40,2023-09-06 04:24:40
444,HOTEL DE VILLE,400,625,2023-09-06 04:22:47,2023-09-06 04:22:48,36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:24:40,2023-09-06 04:24:40
445,THEATRE,224,320,2023-09-06 04:22:48,2023-09-06 04:22:48,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:24:40,2023-09-06 04:24:40
446,GARE TOUMAI,358,632,2023-09-06 04:22:47,2023-09-06 04:22:48,43.35443037974683,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:24:40,2023-09-06 04:24:40
447,ARRET MINUTE,90,137,2023-09-06 04:22:46,2023-09-06 04:22:48,34.306569343065696,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:24:40,2023-09-06 04:24:40
448,PALAIS DE JUSTICE,78,70,2023-09-06 04:22:48,2023-09-06 04:22:48,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:24:40,2023-09-06 04:24:40
449,BLOSSAC TISON,477,665,2023-09-06 04:24:46,2023-09-06 04:24:50,28.270676691729324,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:27:10,2023-09-06 04:27:10
450,NOTRE DAME,466,642,2023-09-06 04:24:49,2023-09-06 04:24:50,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:27:10,2023-09-06 04:27:10
451,HOTEL DE VILLE,400,625,2023-09-06 04:24:49,2023-09-06 04:24:50,36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:27:10,2023-09-06 04:27:10
452,THEATRE,224,320,2023-09-06 04:24:49,2023-09-06 04:24:50,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:27:10,2023-09-06 04:27:10
453,GARE TOUMAI,358,632,2023-09-06 04:24:47,2023-09-06 04:24:50,43.35443037974683,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:27:10,2023-09-06 04:27:10
454,ARRET MINUTE,90,137,2023-09-06 04:24:46,2023-09-06 04:24:50,34.306569343065696,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:27:10,2023-09-06 04:27:10
455,PALAIS DE JUSTICE,78,70,2023-09-06 04:24:49,2023-09-06 04:24:50,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:27:10,2023-09-06 04:27:10
460,GARE TOUMAI,357,632,2023-09-06 04:26:49,2023-09-06 04:26:49,43.5126582278481,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:29:40,2023-09-06 04:29:40
468,ARRET MINUTE,90,137,2023-09-06 04:30:48,2023-09-06 04:30:50,34.306569343065696,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:32:11,2023-09-06 04:32:11
471,NOTRE DAME,467,642,2023-09-06 04:32:49,2023-09-06 04:32:52,27.258566978193144,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:34:41,2023-09-06 04:34:41
486,HOTEL DE VILLE,400,625,2023-09-06 04:36:51,2023-09-06 04:36:51,36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:39:41,2023-09-06 04:39:41
496,ARRET MINUTE,86,137,2023-09-06 04:40:50,2023-09-06 04:40:52,37.22627737226277,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:42:12,2023-09-06 04:42:12
456,BLOSSAC TISON,477,665,2023-09-06 04:26:47,2023-09-06 04:26:49,28.270676691729324,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:29:40,2023-09-06 04:29:40
463,BLOSSAC TISON,477,665,2023-09-06 04:30:48,2023-09-06 04:30:50,28.270676691729324,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:32:11,2023-09-06 04:32:11
475,ARRET MINUTE,89,137,2023-09-06 04:32:49,2023-09-06 04:32:52,35.03649635036496,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:34:41,2023-09-06 04:34:41
479,HOTEL DE VILLE,400,625,2023-09-06 04:35:20,2023-09-06 04:35:24,36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:37:11,2023-09-06 04:37:11
485,NOTRE DAME,468,642,2023-09-06 04:36:51,2023-09-06 04:36:51,27.102803738317753,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:39:41,2023-09-06 04:39:41
493,HOTEL DE VILLE,400,625,2023-09-06 04:40:51,2023-09-06 04:40:52,36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:42:12,2023-09-06 04:42:12
457,NOTRE DAME,466,642,2023-09-06 04:26:49,2023-09-06 04:26:49,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:29:40,2023-09-06 04:29:40
465,HOTEL DE VILLE,399,625,2023-09-06 04:30:49,2023-09-06 04:30:50,36.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:32:11,2023-09-06 04:32:11
474,GARE TOUMAI,357,632,2023-09-06 04:32:49,2023-09-06 04:32:52,43.5126582278481,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:34:41,2023-09-06 04:34:41
491,BLOSSAC TISON,478,665,2023-09-06 04:40:51,2023-09-06 04:40:52,28.1203007518797,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:42:12,2023-09-06 04:42:12
458,HOTEL DE VILLE,399,625,2023-09-06 04:26:49,2023-09-06 04:26:49,36.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 04:29:40,2023-09-06 04:29:40
476,PALAIS DE JUSTICE,78,70,2023-09-06 04:32:51,2023-09-06 04:32:52,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:34:41,2023-09-06 04:34:41
480,THEATRE,224,320,2023-09-06 04:35:22,2023-09-06 04:35:24,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:37:11,2023-09-06 04:37:11
487,THEATRE,224,320,2023-09-06 04:36:52,2023-09-06 04:36:51,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:39:41,2023-09-06 04:39:41
492,NOTRE DAME,468,642,2023-09-06 04:40:51,2023-09-06 04:40:52,27.102803738317753,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 04:42:12,2023-09-06 04:42:12
459,THEATRE,224,320,2023-09-06 04:26:50,2023-09-06 04:26:49,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:29:40,2023-09-06 04:29:40
467,GARE TOUMAI,357,632,2023-09-06 04:30:49,2023-09-06 04:30:50,43.5126582278481,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 04:32:11,2023-09-06 04:32:11
473,THEATRE,224,320,2023-09-06 04:32:51,2023-09-06 04:32:52,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:34:41,2023-09-06 04:34:41
