id,nom,places,capacite,derniere_mise_a_jour_base,derniere_actualisation_bo,taux_doccupation,geo_point_2d,parking_id,inserted_at,updated_at
1945,ARRET MINUTE,92,137,2023-09-05 21:56:10,2023-09-05 21:56:31,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 21:58:21,2023-09-05 21:58:21
2479,BLOSSAC TISON,482,665,2023-09-06 01:28:04,2023-09-06 01:28:13,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 01:30:56,2023-09-06 01:30:56
2486,BLOSSAC TISON,482,665,2023-09-06 01:30:04,2023-09-06 01:30:13,27.518796992481203,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 01:33:27,2023-09-06 01:33:27
2498,ARRET MINUTE,93,137,2023-09-06 01:32:05,2023-09-06 01:32:14,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 01:35:58,2023-09-06 01:35:58
2501,NOTRE DAME,467,642,2023-09-06 01:36:08,2023-09-06 01:36:15,27.258566978193144,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 01:38:28,2023-09-06 01:38:28
2525,GARE TOUMAI,367,632,2023-09-06 01:42:08,2023-09-06 01:42:16,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 01:45:59,2023-09-06 01:45:59
2537,HOTEL DE VILLE,397,625,2023-09-06 01:48:11,2023-09-06 01:48:18,36.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 01:51:21,2023-09-06 01:51:21
2544,HOTEL DE VILLE,399,625,2023-09-06 02:20:19,2023-09-06 02:20:24,36.16,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 02:22:30,2023-09-06 02:22:30
2566,THEATRE,227,320,2023-09-06 02:26:22,2023-09-06 02:26:25,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 02:30:00,2023-09-06 02:30:00
2586,HOTEL DE VILLE,404,625,2023-09-06 03:04:29,2023-09-06 03:04:46,35.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:07:24,2023-09-06 03:07:24
2607,HOTEL DE VILLE,404,625,2023-09-06 03:12:31,2023-09-06 03:12:35,35.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:14:54,2023-09-06 03:14:54
2627,NOTRE DAME,466,642,2023-09-06 03:20:33,2023-09-06 03:20:37,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 03:22:25,2023-09-06 03:22:25
2639,PALAIS DE JUSTICE,78,70,2023-09-06 03:52:41,2023-09-06 03:52:57,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 03:54:48,2023-09-06 03:54:48
2647,BLOSSAC TISON,475,665,2023-09-06 04:12:44,2023-09-06 04:12:47,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:15:52,2023-09-06 04:15:52
2666,ARRET MINUTE,88,137,2023-09-06 04:35:19,2023-09-06 04:35:24,35.76642335766424,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:37:15,2023-09-06 04:37:15
2673,ARRET MINUTE,83,137,2023-09-06 04:53:54,2023-09-06 04:54:04,39.416058394160586,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 04:57:26,2023-09-06 04:57:26
2678,THEATRE,222,320,2023-09-06 04:55:57,2023-09-06 04:56:18,30.625000000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:59:56,2023-09-06 04:59:56
2698,HOTEL DE VILLE,383,625,2023-09-06 06:24:17,2023-09-06 06:24:15,38.72,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 06:28:07,2023-09-06 06:28:07
2709,PALAIS DE JUSTICE,74,70,2023-09-06 06:28:17,2023-09-06 06:28:15,-5.714285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 06:30:37,2023-09-06 06:30:37
2712,HOTEL DE VILLE,377,625,2023-09-06 06:30:18,2023-09-06 06:30:17,39.68,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 06:33:07,2023-09-06 06:33:07
2720,THEATRE,190,320,2023-09-06 06:32:19,2023-09-06 06:32:25,40.625,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 06:35:37,2023-09-06 06:35:37
2726,HOTEL DE VILLE,360,625,2023-09-06 06:36:18,2023-09-06 06:36:20,42.4,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 06:38:08,2023-09-06 06:38:08
903,PALAIS DE JUSTICE,25,70,2023-09-05 07:54:45,2023-09-05 07:54:58,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:56:53,2023-09-05 07:56:53
909,ARRET MINUTE,43,137,2023-09-05 07:54:44,2023-09-05 07:54:58,68.61313868613139,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:57:08,2023-09-05 07:57:08
914,THEATRE,108,320,2023-09-05 07:54:47,2023-09-05 07:54:58,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:57:23,2023-09-05 07:57:23
922,GARE TOUMAI,272,632,2023-09-05 07:54:44,2023-09-05 07:54:58,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:57:39,2023-09-05 07:57:39
929,GARE TOUMAI,272,632,2023-09-05 07:54:44,2023-09-05 07:54:58,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:57:54,2023-09-05 07:57:54
945,PALAIS DE JUSTICE,25,70,2023-09-05 07:55:46,2023-09-05 07:56:06,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:58:24,2023-09-05 07:58:24
946,BLOSSAC TISON,309,665,2023-09-05 07:55:45,2023-09-05 07:56:06,53.53383458646617,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 07:58:39,2023-09-05 07:58:39
958,ARRET MINUTE,41,137,2023-09-05 07:55:45,2023-09-05 07:56:06,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:58:55,2023-09-05 07:58:55
979,ARRET MINUTE,41,137,2023-09-05 07:55:45,2023-09-05 07:56:06,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:59:40,2023-09-05 07:59:40
987,PALAIS DE JUSTICE,25,70,2023-09-05 07:55:46,2023-09-05 07:56:06,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:59:55,2023-09-05 07:59:55
988,BLOSSAC TISON,309,665,2023-09-05 07:55:45,2023-09-05 07:56:06,53.53383458646617,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 08:00:10,2023-09-05 08:00:10
1000,ARRET MINUTE,41,137,2023-09-05 07:55:45,2023-09-05 07:56:06,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 08:00:25,2023-09-05 08:00:25
1901,THEATRE,210,320,2023-09-05 21:40:10,2023-09-05 21:40:27,34.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 21:43:19,2023-09-05 21:43:19
1906,NOTRE DAME,381,642,2023-09-05 21:42:09,2023-09-05 21:42:28,40.654205607476634,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 21:45:50,2023-09-05 21:45:50
1913,NOTRE DAME,385,642,2023-09-05 21:46:11,2023-09-05 21:46:29,40.03115264797508,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 21:48:20,2023-09-05 21:48:20
1925,PALAIS DE JUSTICE,68,70,2023-09-05 21:48:42,2023-09-05 21:48:43,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 21:50:50,2023-09-05 21:50:50
1928,HOTEL DE VILLE,367,625,2023-09-05 21:50:11,2023-09-05 21:50:30,41.28,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 21:53:20,2023-09-05 21:53:20
1946,PALAIS DE JUSTICE,68,70,2023-09-05 21:56:13,2023-09-05 21:56:31,2.857142857142857,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 21:58:21,2023-09-05 21:58:21
2480,NOTRE DAME,466,642,2023-09-06 01:28:06,2023-09-06 01:28:13,27.41433021806853,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 01:30:56,2023-09-06 01:30:56
2495,HOTEL DE VILLE,397,625,2023-09-06 01:32:06,2023-09-06 01:32:14,36.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 01:35:58,2023-09-06 01:35:58
2503,THEATRE,227,320,2023-09-06 01:36:09,2023-09-06 01:36:15,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 01:38:28,2023-09-06 01:38:28
2507,BLOSSAC TISON,483,665,2023-09-06 01:38:07,2023-09-06 01:38:15,27.368421052631582,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 01:40:58,2023-09-06 01:40:58
2516,HOTEL DE VILLE,397,625,2023-09-06 01:40:08,2023-09-06 01:40:16,36.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 01:43:28,2023-09-06 01:43:28
2521,BLOSSAC TISON,483,665,2023-09-06 01:42:08,2023-09-06 01:42:16,27.368421052631582,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 01:45:59,2023-09-06 01:45:59
2532,GARE TOUMAI,367,632,2023-09-06 01:46:10,2023-09-06 01:46:25,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 01:48:29,2023-09-06 01:48:29
2547,ARRET MINUTE,93,137,2023-09-06 02:20:18,2023-09-06 02:20:24,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 02:22:30,2023-09-06 02:22:30
2559,THEATRE,227,320,2023-09-06 02:24:21,2023-09-06 02:24:24,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 02:27:30,2023-09-06 02:27:30
2574,GARE TOUMAI,367,632,2023-09-06 02:30:21,2023-09-06 02:30:26,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 02:32:31,2023-09-06 02:32:31
2578,NOTRE DAME,469,642,2023-09-06 02:32:23,2023-09-06 02:32:26,26.947040498442366,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 02:35:01,2023-09-06 02:35:01
2587,THEATRE,225,320,2023-09-06 03:04:30,2023-09-06 03:04:46,29.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 03:07:24,2023-09-06 03:07:24
2604,PALAIS DE JUSTICE,78,70,2023-09-06 03:10:32,2023-09-06 03:10:34,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 03:12:24,2023-09-06 03:12:24
2615,THEATRE,225,320,2023-09-06 03:14:33,2023-09-06 03:14:36,29.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 03:17:25,2023-09-06 03:17:25
2624,ARRET MINUTE,92,137,2023-09-06 03:16:30,2023-09-06 03:16:35,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:19:55,2023-09-06 03:19:55
2630,GARE TOUMAI,367,632,2023-09-06 03:20:33,2023-09-06 03:20:37,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:22:25,2023-09-06 03:22:25
2633,BLOSSAC TISON,475,665,2023-09-06 03:52:38,2023-09-06 03:52:57,28.57142857142857,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:54:48,2023-09-06 03:54:48
2644,GARE TOUMAI,361,632,2023-09-06 03:54:41,2023-09-06 03:54:43,42.879746835443036,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 03:57:19,2023-09-06 03:57:19
2650,THEATRE,224,320,2023-09-06 04:12:45,2023-09-06 04:12:47,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:15:52,2023-09-06 04:15:52
2661,BLOSSAC TISON,478,665,2023-09-06 04:35:19,2023-09-06 04:35:24,28.1203007518797,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:37:15,2023-09-06 04:37:15
2675,BLOSSAC TISON,476,665,2023-09-06 04:56:24,2023-09-06 04:56:18,28.421052631578945,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:59:56,2023-09-06 04:59:56
2682,BLOSSAC TISON,462,665,2023-09-06 05:46:06,2023-09-06 05:46:06,30.526315789473685,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 05:49:37,2023-09-06 05:49:37
2694,ARRET MINUTE,70,137,2023-09-06 06:22:14,2023-09-06 06:22:15,48.9051094890511,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 06:25:36,2023-09-06 06:25:36
2702,PALAIS DE JUSTICE,74,70,2023-09-06 06:24:17,2023-09-06 06:24:15,-5.714285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 06:28:07,2023-09-06 06:28:07
2705,HOTEL DE VILLE,376,625,2023-09-06 06:28:17,2023-09-06 06:28:15,39.839999999999996,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 06:30:37,2023-09-06 06:30:37
2710,BLOSSAC TISON,405,665,2023-09-06 06:30:16,2023-09-06 06:30:17,39.097744360902254,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 06:33:07,2023-09-06 06:33:07
2727,THEATRE,183,320,2023-09-06 06:36:19,2023-09-06 06:36:20,42.8125,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 06:38:08,2023-09-06 06:38:08
2737,PALAIS DE JUSTICE,74,70,2023-09-06 06:38:20,2023-09-06 06:38:18,-5.714285714285714,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 06:40:38,2023-09-06 06:40:38
905,NOTRE DAME,292,642,2023-09-05 07:54:45,2023-09-05 07:54:58,54.51713395638629,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:57:08,2023-09-05 07:57:08
915,GARE TOUMAI,272,632,2023-09-05 07:54:44,2023-09-05 07:54:58,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:57:23,2023-09-05 07:57:23
924,PALAIS DE JUSTICE,25,70,2023-09-05 07:54:45,2023-09-05 07:54:58,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:57:39,2023-09-05 07:57:39
931,PALAIS DE JUSTICE,25,70,2023-09-05 07:54:45,2023-09-05 07:54:58,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:57:54,2023-09-05 07:57:54
933,NOTRE DAME,290,642,2023-09-05 07:55:46,2023-09-05 07:56:06,54.82866043613706,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:58:09,2023-09-05 07:58:09
944,ARRET MINUTE,41,137,2023-09-05 07:55:45,2023-09-05 07:56:06,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:58:24,2023-09-05 07:58:24
948,HOTEL DE VILLE,289,625,2023-09-05 07:55:46,2023-09-05 07:56:06,53.76,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:58:39,2023-09-05 07:58:39
956,THEATRE,108,320,2023-09-05 07:55:46,2023-09-05 07:56:06,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:58:55,2023-09-05 07:58:55
961,NOTRE DAME,290,642,2023-09-05 07:55:46,2023-09-05 07:56:06,54.82866043613706,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:59:10,2023-09-05 07:59:10
970,THEATRE,108,320,2023-09-05 07:55:46,2023-09-05 07:56:06,66.25,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 07:59:25,2023-09-05 07:59:25
980,PALAIS DE JUSTICE,25,70,2023-09-05 07:55:46,2023-09-05 07:56:06,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 07:59:40,2023-09-05 07:59:40
983,HOTEL DE VILLE,289,625,2023-09-05 07:55:46,2023-09-05 07:56:06,53.76,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:59:55,2023-09-05 07:59:55
992,GARE TOUMAI,272,632,2023-09-05 07:55:46,2023-09-05 07:56:06,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 08:00:10,2023-09-05 08:00:10
996,NOTRE DAME,290,642,2023-09-05 07:55:46,2023-09-05 07:56:06,54.82866043613706,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 08:00:25,2023-09-05 08:00:25
1902,GARE TOUMAI,368,632,2023-09-05 21:40:09,2023-09-05 21:40:27,41.77215189873418,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 21:43:19,2023-09-05 21:43:19
1908,THEATRE,210,320,2023-09-05 21:42:10,2023-09-05 21:42:28,34.375,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-05 21:45:50,2023-09-05 21:45:50
1914,HOTEL DE VILLE,364,625,2023-09-05 21:46:11,2023-09-05 21:46:29,41.760000000000005,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 21:48:20,2023-09-05 21:48:20
1924,ARRET MINUTE,92,137,2023-09-05 21:48:39,2023-09-05 21:48:43,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 21:50:50,2023-09-05 21:50:50
1926,BLOSSAC TISON,464,665,2023-09-05 21:50:10,2023-09-05 21:50:30,30.22556390977444,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-05 21:53:20,2023-09-05 21:53:20
1935,HOTEL DE VILLE,367,625,2023-09-05 21:52:11,2023-09-05 21:52:30,41.28,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 21:55:50,2023-09-05 21:55:50
1941,NOTRE DAME,389,642,2023-09-05 21:56:13,2023-09-05 21:56:31,39.40809968847352,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 21:58:21,2023-09-05 21:58:21
2481,HOTEL DE VILLE,425,625,2023-09-06 01:28:06,2023-09-06 01:28:13,32,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 01:30:56,2023-09-06 01:30:56
2511,GARE TOUMAI,367,632,2023-09-06 01:38:08,2023-09-06 01:38:15,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 01:40:58,2023-09-06 01:40:58
2517,THEATRE,227,320,2023-09-06 01:40:09,2023-09-06 01:40:16,29.062500000000004,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 01:43:28,2023-09-06 01:43:28
2540,ARRET MINUTE,93,137,2023-09-06 01:48:09,2023-09-06 01:48:18,32.11678832116788,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 01:51:22,2023-09-06 01:51:22
2546,GARE TOUMAI,367,632,2023-09-06 02:20:19,2023-09-06 02:20:24,41.93037974683544,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-06 02:22:30,2023-09-06 02:22:30
2562,PALAIS DE JUSTICE,78,70,2023-09-06 02:24:21,2023-09-06 02:24:24,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 02:27:30,2023-09-06 02:27:30
2593,HOTEL DE VILLE,404,625,2023-09-06 03:06:31,2023-09-06 03:06:34,35.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:09:54,2023-09-06 03:09:54
2598,BLOSSAC TISON,484,665,2023-09-06 03:10:30,2023-09-06 03:10:34,27.21804511278195,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 03:12:24,2023-09-06 03:12:24
2610,ARRET MINUTE,92,137,2023-09-06 03:12:31,2023-09-06 03:12:35,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:14:54,2023-09-06 03:14:54
2614,HOTEL DE VILLE,404,625,2023-09-06 03:14:31,2023-09-06 03:14:36,35.36,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:17:25,2023-09-06 03:17:25
2622,THEATRE,225,320,2023-09-06 03:16:34,2023-09-06 03:16:35,29.6875,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 03:19:55,2023-09-06 03:19:55
2635,HOTEL DE VILLE,397,625,2023-09-06 03:52:41,2023-09-06 03:52:57,36.480000000000004,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-06 03:54:48,2023-09-06 03:54:48
2645,ARRET MINUTE,92,137,2023-09-06 03:54:40,2023-09-06 03:54:43,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-06 03:57:19,2023-09-06 03:57:19
2654,BLOSSAC TISON,477,665,2023-09-06 04:32:49,2023-09-06 04:32:52,28.270676691729324,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:34:44,2023-09-06 04:34:44
2664,THEATRE,224,320,2023-09-06 04:35:22,2023-09-06 04:35:24,30,"{""lat"": 46.58383455409422, ""lon"": 0.33779491061805567}",3,2023-09-06 04:37:15,2023-09-06 04:37:15
2668,BLOSSAC TISON,476,665,2023-09-06 04:53:54,2023-09-06 04:54:04,28.421052631578945,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 04:57:26,2023-09-06 04:57:26
2681,PALAIS DE JUSTICE,78,70,2023-09-06 04:55:56,2023-09-06 04:56:18,-11.428571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-06 04:59:56,2023-09-06 04:59:56
2683,NOTRE DAME,463,642,2023-09-06 05:46:06,2023-09-06 05:46:06,27.8816199376947,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 05:49:37,2023-09-06 05:49:37
2697,NOTRE DAME,433,642,2023-09-06 06:24:17,2023-09-06 06:24:15,32.55451713395638,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 06:28:07,2023-09-06 06:28:07
2717,BLOSSAC TISON,404,665,2023-09-06 06:32:18,2023-09-06 06:32:25,39.24812030075188,"{""lat"": 46.57505317559496, ""lon"": 0.337126307915689}",0,2023-09-06 06:35:37,2023-09-06 06:35:37
2732,NOTRE DAME,415,642,2023-09-06 06:38:20,2023-09-06 06:38:18,35.3582554517134,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-06 06:40:38,2023-09-06 06:40:38
906,HOTEL DE VILLE,293,625,2023-09-05 07:54:45,2023-09-05 07:54:58,53.12,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:57:08,2023-09-05 07:57:08
916,ARRET MINUTE,43,137,2023-09-05 07:54:44,2023-09-05 07:54:58,68.61313868613139,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:57:23,2023-09-05 07:57:23
927,HOTEL DE VILLE,293,625,2023-09-05 07:54:45,2023-09-05 07:54:58,53.12,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:57:54,2023-09-05 07:57:54
934,HOTEL DE VILLE,289,625,2023-09-05 07:55:46,2023-09-05 07:56:06,53.76,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:58:09,2023-09-05 07:58:09
951,ARRET MINUTE,41,137,2023-09-05 07:55:45,2023-09-05 07:56:06,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 07:58:39,2023-09-05 07:58:39
955,HOTEL DE VILLE,289,625,2023-09-05 07:55:46,2023-09-05 07:56:06,53.76,"{""lat"": 46.5793235337795, ""lon"": 0.3385507838016221}",2,2023-09-05 07:58:55,2023-09-05 07:58:55
978,GARE TOUMAI,272,632,2023-09-05 07:55:46,2023-09-05 07:56:06,56.9620253164557,"{""lat"": 46.58358353103216, ""lon"": 0.3348348830917244}",9,2023-09-05 07:59:40,2023-09-05 07:59:40
982,NOTRE DAME,290,642,2023-09-05 07:55:46,2023-09-05 07:56:06,54.82866043613706,"{""lat"": 46.58349874703973, ""lon"": 0.3450022616476489}",1,2023-09-05 07:59:55,2023-09-05 07:59:55
993,ARRET MINUTE,41,137,2023-09-05 07:55:45,2023-09-05 07:56:06,70.07299270072993,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 08:00:10,2023-09-05 08:00:10
1001,PALAIS DE JUSTICE,25,70,2023-09-05 07:55:46,2023-09-05 07:56:06,64.28571428571429,"{""lat"": 46.58595804860371, ""lon"": 0.3512954265806957}",12,2023-09-05 08:00:25,2023-09-05 08:00:25
1903,ARRET MINUTE,92,137,2023-09-05 21:40:08,2023-09-05 21:40:27,32.846715328467155,"{""lat"": 46.583793004495156, ""lon"": 0.3349825350533068}",11,2023-09-05 21:43:19,2023-09-05 21:43:19
